#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
536000	62980.71875	10196.8251176	121.125404199	6749.99980563	0.00166053883015	8.51e+03
540000	62925.6992188	10047.0380592	119.34612312	6749.99980563	0.00166053883015	8.51e+03
544000	62906.2109375	9959.62766123	118.307797988	6749.99980563	0.00166053883015	8.52e+03
548000	62940.9296875	10353.3960928	122.985269641	6749.99980563	0.00166053883015	8.52e+03
552000	62966.1601562	10157.2779182	120.655633417	6749.99980563	0.00166053883015	8.52e+03
556000	62950.578125	10132.4722437	120.360973332	6749.99980563	0.00166053883015	8.52e+03
560000	62927.9101562	10176.9615025	120.889449539	6749.99980563	0.00166053883015	8.52e+03
564000	62937.1484375	10161.8722168	120.710207881	6749.99980563	0.00166053883015	8.52e+03
568000	62928.5625	10253.2561555	121.795733659	6749.99980563	0.00166053883015	8.52e+03
572000	62949.34375	10143.1528024	120.48784488	6749.99980563	0.00166053883015	8.52e+03
576000	62971.8164062	10078.6460451	119.721586073	6749.99980563	0.00166053883015	8.52e+03
580000	62957.5625	9954.90714408	118.251724206	6749.99980563	0.00166053883015	8.52e+03
584000	62959.515625	10197.9281451	121.138506773	6749.99980563	0.00166053883015	8.53e+03
588000	62986.9765625	10155.527705	120.634843094	6749.99980563	0.00166053883015	8.53e+03
592000	62931.0546875	9931.46460593	117.97325646	6749.99980563	0.00166053883015	8.52e+03
596000	62952.3398438	10128.9844512	120.319542762	6749.99980563	0.00166053883015	8.53e+03
600000	62916.21875	10172.9028711	120.841238123	6749.99980563	0.00166053883015	8.53e+03
604000	62954.0859375	10304.7930927	122.407927384	6749.99980563	0.00166053883015	8.53e+03
608000	62914.3710938	10092.121428	119.881656603	6749.99980563	0.00166053883015	8.54e+03
612000	62955.5390625	10075.8277882	119.688108741	6749.99980563	0.00166053883015	8.54e+03
616000	62950.6484375	10013.4219342	118.946806011	6749.99980563	0.00166053883015	8.54e+03
620000	62975.7578125	10074.255916	119.669436884	6749.99980563	0.00166053883015	8.54e+03
624000	62944.4140625	10152.8059822	120.602512464	6749.99980563	0.00166053883015	8.54e+03
628000	62916.671875	10155.2186298	120.631171671	6749.99980563	0.00166053883015	8.54e+03
632000	62962.1875	10228.134501	121.497320131	6749.99980563	0.00166053883015	8.54e+03
636000	62938.015625	10037.0789649	119.227821658	6749.99980563	0.00166053883015	8.55e+03
640000	62980.53125	10094.4092834	119.908833436	6749.99980563	0.00166053883015	8.55e+03
644000	62937.9492188	10000.6934133	118.795607258	6749.99980563	0.00166053883015	8.55e+03
648000	62951.0546875	10231.2628371	121.534480812	6749.99980563	0.00166053883015	8.55e+03
652000	62949.4140625	10064.2552661	119.550641793	6749.99980563	0.00166053883015	8.55e+03
656000	62961.2617188	10065.3999413	119.564239089	6749.99980563	0.00166053883015	8.55e+03
660000	62945.3125	9961.27230314	118.327334257	6749.99980563	0.00166053883015	8.55e+03
664000	62974.375	10294.4504236	122.285069537	6749.99980563	0.00166053883015	8.55e+03
668000	62932.5976562	10178.0812451	120.902750666	6749.99980563	0.00166053883015	8.55e+03
672000	62978.2265625	10020.4143883	119.029867535	6749.99980563	0.00166053883015	8.56e+03
676000	62929.4140625	10124.5342166	120.266679596	6749.99980563	0.00166053883015	8.56e+03
680000	62978.3632812	10210.1344752	121.283502558	6749.99980563	0.00166053883015	8.56e+03
684000	62932.0546875	10143.434086	120.491186174	6749.99980563	0.00166053883015	8.56e+03
688000	62954.046875	10103.930334	120.021931492	6749.99980563	0.00166053883015	8.56e+03
692000	62912.203125	10075.1674832	119.680265151	6749.99980563	0.00166053883015	8.56e+03
696000	62981.015625	10189.584694	121.03939711	6749.99980563	0.00166053883015	8.56e+03
700000	62909.2578125	10181.644844	120.94508172	6749.99980563	0.00166053883015	8.56e+03
704000	62952.5	10076.4724763	119.69576682	6749.99980563	0.00166053883015	8.56e+03
708000	62916.234375	10119.1590783	120.202829741	6749.99980563	0.00166053883015	8.56e+03
712000	62977.59375	10116.0388243	120.165765064	6749.99980563	0.00166053883015	8.56e+03
716000	62955.90625	10154.9411081	120.627875063	6749.99980563	0.00166053883015	8.57e+03
720000	62926.703125	10195.8023085	121.113254518	6749.99980563	0.00166053883015	8.57e+03
724000	62961.8046875	10109.6544389	120.089926628	6749.99980563	0.00166053883015	8.57e+03
728000	62939.3789062	10278.7601832	122.098689297	6749.99980563	0.00166053883015	8.57e+03
732000	62980.7265625	10157.7018724	120.660669457	6749.99980563	0.00166053883015	8.57e+03
736000	62953.8867188	10029.8693304	119.142180305	6749.99980563	0.00166053883015	8.57e+03
740000	62968.4296875	10055.8944038	119.451325309	6749.99980563	0.00166053883015	8.57e+03
744000	62947.9648438	10260.0526676	121.876467639	6749.99980563	0.00166053883015	8.57e+03
748000	62960.2617188	10006.605842	118.865839444	6749.99980563	0.00166053883015	8.57e+03
752000	62947.7890625	9994.54130233	118.72252795	6749.99980563	0.00166053883015	8.57e+03
756000	62890.140625	10032.065747	119.168270961	6749.99980563	0.00166053883015	8.58e+03
760000	62945.9023438	10334.9018601	122.765581514	6749.99980563	0.00166053883015	8.58e+03
764000	62954.7265625	9978.54585254	118.532522208	6749.99980563	0.00166053883015	8.58e+03
768000	62986.8007812	10174.4388553	120.859483675	6749.99980563	0.00166053883015	8.58e+03
772000	62924.375	10115.134048	120.155017465	6749.99980563	0.00166053883015	8.58e+03
776000	62959.7578125	10121.465485	120.23022694	6749.99980563	0.00166053883015	8.58e+03
780000	62957.8984375	10221.1108449	121.413887967	6749.99980563	0.00166053883015	8.58e+03
784000	62962.359375	10067.0472049	119.5838065	6749.99980563	0.00166053883015	8.58e+03
788000	62981.9609375	10068.1566184	119.596984932	6749.99980563	0.00166053883015	8.58e+03
792000	62935.71875	10197.5243049	121.13370966	6749.99980563	0.00166053883015	8.58e+03
796000	62975.421875	10100.0064874	119.97532115	6749.99980563	0.00166053883015	8.58e+03
800000	62960.4101562	10070.6597601	119.626719094	6749.99980563	0.00166053883015	8.58e+03
804000	62920.8242188	10173.4428089	120.847651902	6749.99980563	0.00166053883015	8.58e+03
808000	62961.9921875	10066.6416379	119.578988877	6749.99980563	0.00166053883015	8.58e+03
812000	62959.1484375	10117.2992524	120.180737358	6749.99980563	0.00166053883015	8.58e+03
816000	62951.84375	10005.3134638	118.850487624	6749.99980563	0.00166053883015	8.58e+03
820000	62930.671875	10059.7930218	119.497635967	6749.99980563	0.00166053883015	8.58e+03
824000	62983.765625	10037.1365801	119.228506054	6749.99980563	0.00166053883015	8.58e+03
828000	62950.9023438	10194.5488911	121.098365503	6749.99980563	0.00166053883015	8.58e+03
832000	62995.6523438	10117.2471318	120.180118232	6749.99980563	0.00166053883015	8.58e+03
836000	62958.9570312	10193.899349	121.090649763	6749.99980563	0.00166053883015	8.59e+03
840000	62911.4570312	10116.3308883	120.169234416	6749.99980563	0.00166053883015	8.59e+03
844000	62937.9101562	10179.0220051	120.913925707	6749.99980563	0.00166053883015	8.59e+03
848000	62945.25	10182.7224713	120.957882571	6749.99980563	0.00166053883015	8.59e+03
852000	62972.0390625	10138.9099057	120.437444626	6749.99980563	0.00166053883015	8.59e+03
856000	62965.3242188	10220.5433812	121.407147215	6749.99980563	0.00166053883015	8.59e+03
860000	62942.4414062	10184.4155932	120.977994721	6749.99980563	0.00166053883015	8.59e+03
864000	62944.0859375	10218.4029553	121.381721659	6749.99980563	0.00166053883015	8.59e+03
868000	62909.9101562	10146.5385997	120.528063876	6749.99980563	0.00166053883015	8.59e+03
872000	62919.21875	10173.5987303	120.849504051	6749.99980563	0.00166053883015	8.59e+03
876000	62943.0976562	10090.884873	119.866967891	6749.99980563	0.00166053883015	8.59e+03
880000	62992.0898438	10217.3545293	121.369267682	6749.99980563	0.00166053883015	8.59e+03
884000	62926.6328125	10128.2685539	120.311038806	6749.99980563	0.00166053883015	8.6e+03
888000	62964.3046875	10311.695329	122.489917233	6749.99980563	0.00166053883015	8.6e+03
892000	62930.0585938	10098.9903873	119.963251165	6749.99980563	0.00166053883015	8.6e+03
896000	62987.5195312	10104.9550485	120.034103806	6749.99980563	0.00166053883015	8.6e+03
900000	62977.84375	10046.0820374	119.334766788	6749.99980563	0.00166053883015	8.6e+03
904000	62970.21875	10109.4658827	120.08768682	6749.99980563	0.00166053883015	8.6e+03
908000	62964.9882812	10214.5884239	121.336409844	6749.99980563	0.00166053883015	8.6e+03
912000	62961.5195312	10088.9543571	119.8440358	6749.99980563	0.00166053883015	8.6e+03
916000	62951.4765625	10137.3310527	120.418689846	6749.99980563	0.00166053883015	8.6e+03
920000	62942.7890625	10105.7949671	120.044080978	6749.99980563	0.00166053883015	8.59e+03
924000	62950.4375	10264.1361647	121.924974426	6749.99980563	0.00166053883015	8.59e+03
928000	62978.6914062	10059.1045077	119.489457288	6749.99980563	0.00166053883015	8.59e+03
932000	62952.421875	10308.4013197	122.450788563	6749.99980563	0.00166053883015	8.59e+03
936000	62930.7304688	10092.9176841	119.89111512	6749.99980563	0.00166053883015	8.59e+03
940000	62934.640625	10146.5196602	120.527838898	6749.99980563	0.00166053883015	8.59e+03
944000	62942.7304688	10123.7162003	120.256962595	6749.99980563	0.00166053883015	8.58e+03
948000	62964.703125	10137.9702421	120.426282609	6749.99980563	0.00166053883015	8.59e+03
952000	62937.609375	10158.6110527	120.67146937	6749.99980563	0.00166053883015	8.59e+03
956000	62966.8710938	10140.5907835	120.457411331	6749.99980563	0.00166053883015	8.59e+03
960000	62877.1171875	10318.555056	122.571402127	6749.99980563	0.00166053883015	8.59e+03
964000	62959.109375	10144.9806657	120.509557588	6749.99980563	0.00166053883015	8.59e+03
968000	62933.75	10035.8095158	119.212742206	6749.99980563	0.00166053883015	8.58e+03
972000	62937.4648438	10191.5377402	121.062596832	6749.99980563	0.00166053883015	8.58e+03
976000	62973.3671875	10021.682322	119.044928986	6749.99980563	0.00166053883015	8.58e+03
980000	62962.4140625	10231.1537434	121.533184918	6749.99980563	0.00166053883015	8.58e+03
984000	62975.7148438	10089.9132123	119.855425789	6749.99980563	0.00166053883015	8.58e+03
988000	62954.6367188	10323.9139265	122.63505874	6749.99980563	0.00166053883015	8.58e+03
992000	62963.5	10228.7786716	121.504972064	6749.99980563	0.00166053883015	8.58e+03
996000	62916.4375	10120.9192749	120.223738654	6749.99980563	0.00166053883015	8.58e+03
1000000	62972.9140625	10124.1693777	120.26234577	6749.99980563	0.00166053883015	8.58e+03
1004000	62948.671875	10075.294004	119.681768058	6749.99980563	0.00166053883015	8.58e+03
1008000	62935.6289062	10022.0348903	119.049117051	6749.99980563	0.00166053883015	8.58e+03
1012000	62942.9921875	10107.7286145	120.067050268	6749.99980563	0.00166053883015	8.57e+03
1016000	62967.265625	10121.929987	120.235744636	6749.99980563	0.00166053883015	8.57e+03
1020000	62985.890625	9881.5596304	117.380448379	6749.99980563	0.00166053883015	8.57e+03
1024000	62999.2578125	10213.6357319	121.325093065	6749.99980563	0.00166053883015	8.57e+03
1028000	62966.7421875	10169.9580653	120.806257549	6749.99980563	0.00166053883015	8.57e+03
1032000	62974.484375	9902.80613291	117.632829995	6749.99980563	0.00166053883015	8.57e+03
1036000	62948.6367188	10202.6087783	121.194106783	6749.99980563	0.00166053883015	8.57e+03
1040000	62985.609375	10212.9205873	121.316598051	6749.99980563	0.00166053883015	8.57e+03
1044000	62990.9609375	10201.649134	121.182707421	6749.99980563	0.00166053883015	8.57e+03
1048000	62952.640625	10119.0610463	120.201665244	6749.99980563	0.00166053883015	8.57e+03
1052000	62943.7578125	9938.02588674	118.05119619	6749.99980563	0.00166053883015	8.57e+03
1056000	62952.3828125	10341.8282802	122.847858637	6749.99980563	0.00166053883015	8.56e+03
1060000	62953.1914062	10068.4953154	119.601008224	6749.99980563	0.00166053883015	8.56e+03
1064000	62929.3164062	10117.6279834	120.184642267	6749.99980563	0.00166053883015	8.56e+03
1068000	62958.3125	10020.6285775	119.032411831	6749.99980563	0.00166053883015	8.56e+03
1072000	62940.2773438	10249.6879902	121.753348362	6749.99980563	0.00166053883015	8.56e+03
1076000	62940.7851562	10162.6148809	120.719029793	6749.99980563	0.00166053883015	8.56e+03
1080000	62941.2382812	10030.2074053	119.146196209	6749.99980563	0.00166053883015	8.56e+03
1084000	62955.921875	10100.7504753	119.984158787	6749.99980563	0.00166053883015	8.56e+03
1088000	62899.34375	10206.0764394	121.235298218	6749.99980563	0.00166053883015	8.56e+03
1092000	62932.9609375	10231.2927971	121.5348367	6749.99980563	0.00166053883015	8.56e+03
1096000	62943.1484375	10173.8371987	120.852336755	6749.99980563	0.00166053883015	8.56e+03
1100000	62935.5859375	10190.4037051	121.049125929	6749.99980563	0.00166053883015	8.56e+03
