#"Step"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"
236000	58468.578125	10139.179889	120.440651686	6750.0	0.00166053878234	9.42e+03
240000	58415.5625	10028.3123231	119.123685025	6750.0	0.00166053878234	9.42e+03
244000	58324.7109375	10192.8635661	121.07834597	6750.0	0.00166053878234	9.42e+03
248000	58463.8007812	10032.2844838	119.170869278	6750.0	0.00166053878234	9.42e+03
252000	58394.3125	10087.9549432	119.832164025	6750.0	0.00166053878234	9.42e+03
256000	58401.8671875	10167.0029974	120.771155074	6750.0	0.00166053878234	9.42e+03
260000	58363.8398438	10177.0606008	120.890626701	6750.0	0.00166053878234	9.41e+03
264000	58296.9296875	10024.9484356	119.08372629	6750.0	0.00166053878234	9.42e+03
268000	58371.9296875	10021.5369054	119.04320162	6750.0	0.00166053878234	9.41e+03
272000	58392.3515625	10113.0605758	120.130387233	6750.0	0.00166053878234	9.41e+03
276000	58414.5390625	10191.2666311	121.059376399	6750.0	0.00166053878234	9.41e+03
280000	58309.8515625	10103.3373651	120.01488777	6750.0	0.00166053878234	9.41e+03
284000	58391.890625	10127.0712911	120.296816836	6750.0	0.00166053878234	9.41e+03
288000	58340.015625	10194.9129295	121.102689819	6750.0	0.00166053878234	9.41e+03
292000	58374.046875	9997.9926687	118.763525823	6750.0	0.00166053878234	9.41e+03
296000	58458.5234375	10195.8053708	121.113290895	6750.0	0.00166053878234	9.41e+03
300000	58373.34375	10101.1855927	119.989327432	6750.0	0.00166053878234	9.41e+03
304000	58372.609375	10151.3070427	120.584706957	6750.0	0.00166053878234	9.41e+03
308000	58553.84375	10091.8876987	119.878880194	6750.0	0.00166053878234	9.41e+03
312000	58402.3984375	10092.48579	119.885984763	6750.0	0.00166053878234	9.41e+03
316000	58383.9882812	10351.183589	122.958987891	6750.0	0.00166053878234	9.41e+03
320000	58479.21875	10250.1713793	121.759090414	6750.0	0.00166053878234	9.4e+03
324000	58399.7734375	10069.5527721	119.613569474	6750.0	0.00166053878234	9.4e+03
328000	58350.0585938	10125.5330668	120.278544675	6750.0	0.00166053878234	9.4e+03
332000	58345.7734375	9972.09463064	118.45588984	6750.0	0.00166053878234	9.4e+03
336000	58375.1171875	10100.1435469	119.976949244	6750.0	0.00166053878234	9.4e+03
340000	58435.1171875	10146.2498697	120.524634128	6750.0	0.00166053878234	9.4e+03
344000	58457.4140625	10157.3897008	120.656961252	6750.0	0.00166053878234	9.4e+03
348000	58394.2421875	10123.4367415	120.253642978	6750.0	0.00166053878234	9.4e+03
352000	58382.390625	10183.9151965	120.972050641	6750.0	0.00166053878234	9.4e+03
356000	58446.078125	10158.9985137	120.676071918	6750.0	0.00166053878234	9.4e+03
360000	58451.96875	10064.5604847	119.554267404	6750.0	0.00166053878234	9.39e+03
364000	58445.671875	10006.9235871	118.869613855	6750.0	0.00166053878234	9.39e+03
368000	58399.2578125	10004.5038109	118.84086997	6750.0	0.00166053878234	9.39e+03
372000	58373.65625	10200.2699346	121.166324274	6750.0	0.00166053878234	9.39e+03
376000	58391.8515625	10114.7699535	120.150692482	6750.0	0.00166053878234	9.39e+03
380000	58388.7421875	10224.5634778	121.454900886	6750.0	0.00166053878234	9.39e+03
384000	58461.3945312	10049.9117653	119.38025912	6750.0	0.00166053878234	9.39e+03
388000	58401.3515625	10026.3623374	119.100521658	6750.0	0.00166053878234	9.39e+03
392000	58419.28125	10121.2919548	120.22816562	6750.0	0.00166053878234	9.39e+03
396000	58467.4492188	10168.4273466	120.788074545	6750.0	0.00166053878234	9.39e+03
400000	58450.6015625	9922.91587714	117.871708359	6750.0	0.00166053878234	9.38e+03
404000	58387.5	10136.7603953	120.411911157	6750.0	0.00166053878234	9.38e+03
408000	58437.6367188	10045.8878167	119.332459692	6750.0	0.00166053878234	9.38e+03
412000	58413.875	10133.277766	120.37054192	6750.0	0.00166053878234	9.38e+03
416000	58346.734375	10187.1215544	121.010138123	6750.0	0.00166053878234	9.38e+03
420000	58427.625	9927.98766933	117.931954845	6750.0	0.00166053878234	9.38e+03
424000	58351.3671875	9990.6557566	118.676372574	6750.0	0.00166053878234	9.38e+03
428000	58375.5117188	9943.73418239	118.119003532	6750.0	0.00166053878234	9.38e+03
432000	58398.1640625	10157.2092946	120.654818254	6750.0	0.00166053878234	9.38e+03
436000	58400.4179688	10235.5371923	121.585254754	6750.0	0.00166053878234	9.38e+03
440000	58470.09375	10219.9412673	121.399994863	6750.0	0.00166053878234	9.38e+03
444000	58348.5820312	10159.5796006	120.682974497	6750.0	0.00166053878234	9.38e+03
448000	58458.5234375	10159.4094986	120.680953899	6750.0	0.00166053878234	9.38e+03
452000	58386.6640625	10278.6914889	122.097873296	6750.0	0.00166053878234	9.38e+03
456000	58419.6015625	10231.5914642	121.538384488	6750.0	0.00166053878234	9.38e+03
460000	58400.3828125	10229.4686742	121.513168423	6750.0	0.00166053878234	9.38e+03
464000	58413.8125	10086.8041125	119.81849361	6750.0	0.00166053878234	9.38e+03
468000	58379.8671875	10019.3765575	119.017539416	6750.0	0.00166053878234	9.38e+03
472000	58320.7460938	9943.39703228	118.114998615	6750.0	0.00166053878234	9.38e+03
476000	58449.890625	10032.0198158	119.167725357	6750.0	0.00166053878234	9.38e+03
480000	58483.1953125	10154.1816665	120.618853857	6750.0	0.00166053878234	9.38e+03
484000	58432.4609375	9990.41985822	118.673570399	6750.0	0.00166053878234	9.37e+03
488000	58386.5234375	10342.463494	122.855404174	6750.0	0.00166053878234	9.38e+03
492000	58429.6171875	10063.1981267	119.538084312	6750.0	0.00166053878234	9.37e+03
496000	58364.671875	10235.6196809	121.586234614	6750.0	0.00166053878234	9.37e+03
500000	58457.078125	10205.8830042	121.233000452	6750.0	0.00166053878234	9.37e+03
504000	58438.4570312	10192.6857277	121.076233475	6750.0	0.00166053878234	9.37e+03
508000	58399.7226562	10199.6598857	121.159077664	6750.0	0.00166053878234	9.37e+03
512000	58445.4414062	10041.8866049	119.28493035	6750.0	0.00166053878234	9.37e+03
516000	58403.2421875	10192.3871177	121.072686365	6750.0	0.00166053878234	9.37e+03
520000	58368.7695312	10286.2187123	122.187287203	6750.0	0.00166053878234	9.37e+03
524000	58393.9375	10257.4077859	121.845049784	6750.0	0.00166053878234	9.37e+03
528000	58380.5	10145.3943059	120.514471111	6750.0	0.00166053878234	9.37e+03
532000	58366.3085938	10224.1791928	121.450336064	6750.0	0.00166053878234	9.37e+03
536000	58435.078125	10009.1291276	118.895812891	6750.0	0.00166053878234	9.37e+03
540000	58322.5625	10076.2453024	119.693068282	6750.0	0.00166053878234	9.37e+03
544000	58439.1367188	10118.8753007	120.199458822	6750.0	0.00166053878234	9.37e+03
548000	58381.9257812	10050.8838763	119.39180657	6750.0	0.00166053878234	9.37e+03
552000	58432.0	10112.7134486	120.126263801	6750.0	0.00166053878234	9.37e+03
556000	58435.859375	10087.0914662	119.82190701	6750.0	0.00166053878234	9.37e+03
560000	58405.875	10186.7695709	121.005957004	6750.0	0.00166053878234	9.36e+03
564000	58491.7734375	10135.9481068	120.402262196	6750.0	0.00166053878234	9.36e+03
568000	58486.2382812	10214.6633564	121.337299947	6750.0	0.00166053878234	9.36e+03
572000	58402.3984375	10167.2975914	120.774654479	6750.0	0.00166053878234	9.36e+03
576000	58311.6289062	10158.2353623	120.667006643	6750.0	0.00166053878234	9.36e+03
580000	58401.6640625	10223.2598428	121.439415348	6750.0	0.00166053878234	9.36e+03
584000	58383.4335938	10190.9624225	121.055762786	6750.0	0.00166053878234	9.36e+03
588000	58378.2578125	10041.5922047	119.281433247	6750.0	0.00166053878234	9.36e+03
592000	58311.5507812	10028.1905612	119.122238648	6750.0	0.00166053878234	9.36e+03
596000	58486.84375	9977.57844727	118.521030655	6750.0	0.00166053878234	9.36e+03
600000	58428.5234375	10259.3260614	121.867836475	6750.0	0.00166053878234	9.36e+03
604000	58394.2734375	10199.0887752	121.152293592	6750.0	0.00166053878234	9.36e+03
608000	58452.8007812	10094.1805675	119.90611658	6750.0	0.00166053878234	9.36e+03
612000	58341.8515625	10007.9151609	118.881392499	6750.0	0.00166053878234	9.36e+03
616000	58428.0390625	10119.8070386	120.210526691	6750.0	0.00166053878234	9.36e+03
620000	58420.8046875	10006.9911426	118.870416328	6750.0	0.00166053878234	9.36e+03
624000	58371.578125	9961.34299714	118.328174012	6750.0	0.00166053878234	9.36e+03
628000	58450.59375	10056.6566245	119.460379528	6750.0	0.00166053878234	9.36e+03
632000	58476.9765625	10099.2226527	119.966010184	6750.0	0.00166053878234	9.36e+03
636000	58413.2070312	10032.1981064	119.169843223	6750.0	0.00166053878234	9.36e+03
640000	58395.4335938	9942.76857164	118.107533296	6750.0	0.00166053878234	9.35e+03
644000	58399.5625	10173.8863787	120.852920952	6750.0	0.00166053878234	9.35e+03
648000	58386.53125	10118.4465835	120.194366202	6750.0	0.00166053878234	9.35e+03
652000	58396.5390625	10085.8644577	119.807331699	6750.0	0.00166053878234	9.35e+03
656000	58483.6679688	10039.0381359	119.251094135	6750.0	0.00166053878234	9.35e+03
660000	58432.4648438	10063.3440373	119.539817547	6750.0	0.00166053878234	9.35e+03
664000	58446.8984375	10168.6769588	120.791039622	6750.0	0.00166053878234	9.35e+03
668000	58432.8203125	10074.7847254	119.675718472	6750.0	0.00166053878234	9.35e+03
672000	58323.2578125	10185.238911	120.987774698	6750.0	0.00166053878234	9.35e+03
676000	58402.828125	10172.1995631	120.832883712	6750.0	0.00166053878234	9.35e+03
680000	58480.4960938	10027.0593645	119.10880146	6750.0	0.00166053878234	9.35e+03
684000	58381.9960938	10237.3164928	121.606390597	6750.0	0.00166053878234	9.35e+03
688000	58426.671875	10118.1228296	120.190520415	6750.0	0.00166053878234	9.35e+03
692000	58381.0546875	10140.3222392	120.454221365	6750.0	0.00166053878234	9.35e+03
696000	58391.15625	10091.1751613	119.87041615	6750.0	0.00166053878234	9.35e+03
700000	58431.65625	10224.0972271	121.449362416	6750.0	0.00166053878234	9.35e+03
704000	58459.625	9914.6541277	117.77356921	6750.0	0.00166053878234	9.35e+03
708000	58434.6992188	10132.6011272	120.362504305	6750.0	0.00166053878234	9.35e+03
712000	58319.4453125	10175.6709075	120.8741189	6750.0	0.00166053878234	9.35e+03
716000	58430.7890625	10209.883724	121.28052395	6750.0	0.00166053878234	9.35e+03
720000	58356.4570312	10121.5701863	120.231470658	6750.0	0.00166053878234	9.35e+03
724000	58396.2929688	10134.8936262	120.389736298	6750.0	0.00166053878234	9.35e+03
728000	58378.5273438	9951.23732371	118.208131375	6750.0	0.00166053878234	9.35e+03
732000	58389.8242188	10083.1931056	119.775599409	6750.0	0.00166053878234	9.35e+03
736000	58364.015625	10219.663861	121.396699626	6750.0	0.00166053878234	9.35e+03
740000	58386.8828125	10165.4935388	120.753224613	6750.0	0.00166053878234	9.35e+03
744000	58482.5	10174.2330687	120.857039191	6750.0	0.00166053878234	9.35e+03
748000	58359.171875	9985.05391151	118.609829729	6750.0	0.00166053878234	9.35e+03
752000	58418.734375	10199.4560974	121.156656915	6750.0	0.00166053878234	9.35e+03
756000	58371.7851562	10127.9844197	120.307663651	6750.0	0.00166053878234	9.34e+03
760000	58488.828125	10039.0844778	119.251644618	6750.0	0.00166053878234	9.34e+03
764000	58383.1992188	10108.1121868	120.071606622	6750.0	0.00166053878234	9.34e+03
768000	58441.5	10111.1460489	120.107645072	6750.0	0.00166053878234	9.34e+03
772000	58441.25	9955.73436562	118.261550553	6750.0	0.00166053878234	9.34e+03
776000	58353.6875	10072.9583472	119.654023405	6750.0	0.00166053878234	9.34e+03
780000	58333.7421875	10066.3190356	119.575156768	6750.0	0.00166053878234	9.34e+03
784000	58430.09375	10123.6854646	120.256597494	6750.0	0.00166053878234	9.34e+03
788000	58459.0078125	10167.4011238	120.775884314	6750.0	0.00166053878234	9.34e+03
792000	58480.2773438	9962.75409758	118.344936104	6750.0	0.00166053878234	9.34e+03
796000	58454.5	9920.57169628	117.843862451	6750.0	0.00166053878234	9.34e+03
800000	58297.015625	10187.0596224	121.009402449	6750.0	0.00166053878234	9.34e+03
804000	58408.546875	10163.6866359	120.731760888	6750.0	0.00166053878234	9.34e+03
808000	58448.9375	10174.5178901	120.860422509	6750.0	0.00166053878234	9.34e+03
812000	58392.09375	10052.6819087	119.413164924	6750.0	0.00166053878234	9.34e+03
816000	58410.7734375	10172.7966806	120.839976714	6750.0	0.00166053878234	9.34e+03
820000	58329.7265625	10207.8693556	121.256595798	6750.0	0.00166053878234	9.34e+03
824000	58442.09375	10173.8118376	120.852035497	6750.0	0.00166053878234	9.34e+03
828000	58388.3242188	10096.5510721	119.934275181	6750.0	0.00166053878234	9.34e+03
832000	58341.4335938	10287.0966903	122.197716473	6750.0	0.00166053878234	9.34e+03
836000	58402.6210938	9992.92549539	118.703334204	6750.0	0.00166053878234	9.34e+03
840000	58385.578125	10130.5752446	120.338439378	6750.0	0.00166053878234	9.34e+03
844000	58375.8515625	10117.775927	120.186399651	6750.0	0.00166053878234	9.34e+03
848000	58433.4140625	9999.81766722	118.785204501	6750.0	0.00166053878234	9.34e+03
852000	58426.5820312	10040.6960385	119.270787924	6750.0	0.00166053878234	9.34e+03
856000	58465.5039062	10118.5760281	120.195903841	6750.0	0.00166053878234	9.34e+03
860000	58394.7109375	9943.28696145	118.113691113	6750.0	0.00166053878234	9.34e+03
864000	58439.3515625	10227.5935428	121.490894231	6750.0	0.00166053878234	9.34e+03
868000	58436.40625	10183.4759963	120.966833497	6750.0	0.00166053878234	9.34e+03
872000	58336.5	10166.1578735	120.761116071	6750.0	0.00166053878234	9.34e+03
876000	58416.1367188	10053.5256625	119.423187654	6750.0	0.00166053878234	9.34e+03
880000	58342.328125	10193.0449221	121.080500251	6750.0	0.00166053878234	9.34e+03
884000	58385.2265625	10039.1028681	119.251863072	6750.0	0.00166053878234	9.34e+03
888000	58408.3945312	10143.0197414	120.486264284	6750.0	0.00166053878234	9.34e+03
892000	58393.7304688	10127.8989128	120.306647937	6750.0	0.00166053878234	9.34e+03
896000	58355.2226562	10200.7622829	121.17217275	6750.0	0.00166053878234	9.34e+03
900000	58391.75	10181.1188953	120.938834114	6750.0	0.00166053878234	9.34e+03
904000	58466.5625	10063.3629691	119.540042432	6750.0	0.00166053878234	9.34e+03
908000	58457.6835938	10177.0092421	120.890016625	6750.0	0.00166053878234	9.34e+03
912000	58424.8984375	10021.6592012	119.04465434	6750.0	0.00166053878234	9.34e+03
916000	58434.921875	10080.7152074	119.746165108	6750.0	0.00166053878234	9.34e+03
920000	58371.1796875	10148.3930263	120.550092122	6750.0	0.00166053878234	9.34e+03
924000	58422.3203125	10195.1382807	121.105366706	6750.0	0.00166053878234	9.34e+03
928000	58450.9609375	10197.8996925	121.138168791	6750.0	0.00166053878234	9.34e+03
932000	58417.8476562	10131.682258	120.351589299	6750.0	0.00166053878234	9.34e+03
936000	58375.140625	10254.1251585	121.806056317	6750.0	0.00166053878234	9.34e+03
940000	58365.4375	10065.6517044	119.567229717	6750.0	0.00166053878234	9.34e+03
944000	58450.0039062	10117.7280245	120.185830629	6750.0	0.00166053878234	9.34e+03
948000	58362.5859375	10129.764313	120.328806536	6750.0	0.00166053878234	9.34e+03
952000	58415.6875	10244.1670121	121.687766114	6750.0	0.00166053878234	9.34e+03
956000	58389.140625	10095.0993402	119.917030439	6750.0	0.00166053878234	9.34e+03
960000	58437.9648438	10175.7627088	120.875209383	6750.0	0.00166053878234	9.33e+03
964000	58390.328125	10107.9195405	120.069318227	6750.0	0.00166053878234	9.33e+03
968000	58303.8671875	10127.4600782	120.301435136	6750.0	0.00166053878234	9.33e+03
972000	58424.2109375	10045.2035383	119.324331329	6750.0	0.00166053878234	9.33e+03
976000	58410.2265625	10232.3216886	121.547058632	6750.0	0.00166053878234	9.33e+03
980000	58402.3710938	10087.824537	119.830614965	6750.0	0.00166053878234	9.33e+03
984000	58441.8984375	10119.3663912	120.205292356	6750.0	0.00166053878234	9.33e+03
988000	58466.859375	10099.8510171	119.973474359	6750.0	0.00166053878234	9.33e+03
992000	58407.8359375	10377.9007039	123.276353473	6750.0	0.00166053878234	9.33e+03
996000	58507.8359375	10114.2756251	120.144820485	6750.0	0.00166053878234	9.33e+03
1000000	58343.8789062	10236.1330249	121.592332493	6750.0	0.00166053878234	9.33e+03
1004000	58401.8203125	9963.18936316	118.350106509	6750.0	0.00166053878234	9.33e+03
1008000	58426.6015625	10045.7594751	119.330935156	6750.0	0.00166053878234	9.33e+03
1012000	58488.8046875	9927.22178536	117.92285711	6750.0	0.00166053878234	9.33e+03
1016000	58499.7578125	10162.773955	120.720919393	6750.0	0.00166053878234	9.33e+03
1020000	58453.8789062	10203.9687237	121.210261217	6750.0	0.00166053878234	9.33e+03
1024000	58429.2421875	10204.8404697	121.220616459	6750.0	0.00166053878234	9.33e+03
1028000	58348.046875	10013.4478605	118.947113982	6750.0	0.00166053878234	9.33e+03
1032000	58420.6484375	10050.7743409	119.390505428	6750.0	0.00166053878234	9.33e+03
1036000	58519.8046875	10287.3463751	122.200682413	6750.0	0.00166053878234	9.33e+03
1040000	58500.609375	10072.0536551	119.643276806	6750.0	0.00166053878234	9.33e+03
1044000	58451.2304688	10119.710393	120.209378663	6750.0	0.00166053878234	9.33e+03
1048000	58396.609375	10191.3658439	121.060554921	6750.0	0.00166053878234	9.33e+03
1052000	58430.6054688	10083.1284423	119.77483129	6750.0	0.00166053878234	9.33e+03
1056000	58364.1367188	10178.2307928	120.904527104	6750.0	0.00166053878234	9.33e+03
1060000	58405.265625	10023.978805	119.072208303	6750.0	0.00166053878234	9.33e+03
1064000	58482.25	9924.61308323	117.891869024	6750.0	0.00166053878234	9.33e+03
1068000	58431.015625	10035.3067202	119.206769629	6750.0	0.00166053878234	9.33e+03
1072000	58441.96875	10169.0253382	120.795177929	6750.0	0.00166053878234	9.33e+03
1076000	58478.1640625	10258.3792943	121.856590078	6750.0	0.00166053878234	9.33e+03
1080000	58419.5390625	10203.5513123	121.205302897	6750.0	0.00166053878234	9.33e+03
1084000	58454.0859375	10100.6213032	119.982624385	6750.0	0.00166053878234	9.33e+03
1088000	58420.453125	10041.5033421	119.280377671	6750.0	0.00166053878234	9.33e+03
1092000	58426.7226562	10198.7140819	121.147842709	6750.0	0.00166053878234	9.33e+03
1096000	58426.46875	10101.6751035	119.995142202	6750.0	0.00166053878234	9.33e+03
1100000	58482.4648438	10115.3248633	120.15728411	6750.0	0.00166053878234	9.33e+03
